name,album_type,label,popularity,total_tracks,release_date,uri,image_url
Fairyforest : Temptation,single,"올라트엔터테인먼트, 해피트라이브엔터테인먼트",41,9,2021-10-07,spotify:album:3999VmQrZOafu4NjYkc0rj,https://i.scdn.co/image/ab67616d0000b273aee583607f564a44f6edba26
Mulan (Original Soundtrack),compilation,Walt Disney Records,62,12,1998-01-01,spotify:album:3Ohs7Jo6GM6mydUOL0m5aC,https://i.scdn.co/image/ab67616d0000b27388781d268ea3b5a35518eecc
The 1st Mini Album 'Beam Of Prism',single,"BPM ENTERTAINMENT, SWING ENTERTAINMENT",51,7,2022-02-09,spotify:album:1SO45pKRdNI74Rdx7Hynh2,https://i.scdn.co/image/ab67616d0000b273f24273de181c40800f143742
Songs About Jane: 10th Anniversary Edition,album,Interscope Records*,72,29,2002,spotify:album:5zClcGCSWj926AMjvBNSLc,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e
[#],single,BlockBerryCreative,48,6,2020-02-05,spotify:album:3OOqAsk58Xv8DHu1gRGtaC,https://i.scdn.co/image/ab67616d0000b273c985aeaeccb1db38dddf2986
ODDINARY,album,Republic Records - Stray Kids,72,7,2022-03-18,spotify:album:0Gmf4pfe0POEQq2FgGAj2q,https://i.scdn.co/image/ab67616d0000b2733613e1e0d35867a0814005a9
BOCA 2012: Best Of College A Cappella,compilation,Varsity Vocals,0,18,2012-01-01,spotify:album:26eCHp86K2xLQj0B7Cr8he,https://i.scdn.co/image/ab67616d0000b2732e1b50a002c25c92b5cc42de
Charlie's Angels (Original Motion Picture Soundtrack),compilation,Silver Cloud/Charlie's Angels,58,11,2019-11-01,spotify:album:4NBuascXb3uK0mFUYuJ63f,https://i.scdn.co/image/ab67616d0000b273c891137d2513ecd496e9152e
Street Woman Fighter(SWF) Special,single,Genie Music Corporation,36,4,2021-10-27,spotify:album:3iW6rZmhiSLNveTOrX26z6,https://i.scdn.co/image/ab67616d0000b2739d662735fc7d080888bc40b4
An Innocent Man,album,Columbia,67,10,1983-08-08,spotify:album:3R3x4zIabsvpD3yxqLaUpc,https://i.scdn.co/image/ab67616d0000b273814cbc4746358a25c84c62e7
Don't Call Me - The 7th Album,album,SM Entertainment,51,9,2021-02-22,spotify:album:6bfcHf3khPey88qjiiw8V3,https://i.scdn.co/image/ab67616d0000b2732eafb1407218dca0cb8d91b8
PLAY - The 8th Album,album,SM Entertainment,44,10,2017-11-06,spotify:album:1F7DAPXJpLVKfyZFSFsrCw,https://i.scdn.co/image/ab67616d0000b2734a0cdc709f34348b6d88635d
Racine Carrée (Standard US Version),album,Universal Music Distributed Labels,48,14,2013-01-01,spotify:album:22yd3bcffqUO7Pn5nsDaoj,https://i.scdn.co/image/ab67616d0000b273e742841accccf949d7af1b75
Stages,album,Ithacappella,0,7,2014-09-21,spotify:album:3mnYoDcAHKx6uA91f7rtAa,https://i.scdn.co/image/ab67616d0000b27379b679128839141600389209
A Little Bit of Mambo,album,Vorsicht Musik,63,13,1999-07-19,spotify:album:13BmLGhVCLBn3XzKB8HIai,https://i.scdn.co/image/ab67616d0000b273cf505191afa6a1978418fdf8
Faith,album,Epic,63,10,1987-10-30,spotify:album:34K1Kvskt9arWy8E1Gz3Lw,https://i.scdn.co/image/ab67616d0000b273b7a9a6a2bf311630d3fc6956
공감 (Empathy) - The 1st Mini Album,single,SM Entertainment,61,8,2021-07-26,spotify:album:4dqWy2Soq1Z1rqgKfXOATk,https://i.scdn.co/image/ab67616d0000b27305203cde35ba2fef6ca7b970
Bruckner: Mass in E Minor & Motets,album,harmonia mundi,19,13,2002,spotify:album:13eAUvw0Ga3BBFsf6oxF46,https://i.scdn.co/image/ab67616d0000b273ddf2fb18947ce57d0005f626
Parachutes,album,Parlophone UK,79,10,2000-07-10,spotify:album:6ZG5lRT77aJ3btmArcykra,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0
Solar International,album,YG Entertainment,41,12,2010-08-19,spotify:album:42BVvYE1FLO8mQH0ZJn4de,https://i.scdn.co/image/ab67616d0000b273d17ca02a739a9a24933cf805
Hamilton (Original Broadway Cast Recording),album,Atlantic Records,77,46,2015-09-25,spotify:album:1kCHru7uhxBUdzkm4gzRQc,https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008
The Feels,single,Republic Records - TWICE,2,6,2021-10-01,spotify:album:6bk3KlQjiXsRmGrzrNcS53,https://i.scdn.co/image/ab67616d0000b273557395cc096cb7b22eff310e
Badster,single,SM Entertainment,20,2,2019-07-20,spotify:album:4GA4vqEeOzVM8ib6HHy6Ij,https://i.scdn.co/image/ab67616d0000b2735062dabfa4007e1b72981edf
Hands All Over (Deluxe),album,Interscope Records*,54,18,2010,spotify:album:2H4DCvJiZknLngsD2Yqf6k,https://i.scdn.co/image/ab67616d0000b27386498c6e8ee965fa665a9c3d
Mendelssohn: A Midsummer Night's Dream,album,Lso Live,27,13,2017-02-03,spotify:album:60J66evwnrnfH03HgDTrwN,https://i.scdn.co/image/ab67616d0000b273c385dbfabcec21279dcea0b5
Who Are You,album,Geffen,52,14,1978-08-18,spotify:album:7at3CV9Y9P57wsEXkfU0q8,https://i.scdn.co/image/ab67616d0000b273238b25b3d5884cb4f6027663
Future Nostalgia,album,Warner Records,73,13,2020-03-27,spotify:album:5lKlFlReHOLShQKyRv6AL9,https://i.scdn.co/image/ab67616d0000b273d4daf28d55fe4197ede848be
BOCA 2015: Best Of College A Cappella,compilation,Varsity Vocals,0,18,2014-12-19,spotify:album:0gyhBvJs1GiI31cMMmKLnK,https://i.scdn.co/image/ab67616d0000b273c017a082238a2fe8dfa10419
REBORN,single,"ALLART ENTERTAINMENT, HAPPYTRIBE ENTERTAINMENT",44,7,2022-06-15,spotify:album:6kp9dsLnll5WEiBlBUwBME,https://i.scdn.co/image/ab67616d0000b273746aa611760918dccb6c0359
Please Me,single,Atlantic/KSR,59,1,2019-02-15,spotify:album:5a4sJJ3qjn6hqRsvm0Veso,https://i.scdn.co/image/ab67616d0000b273288883647008cefba0db5402
The King's Singers Collection,album,Signum Records,18,48,2008-03-31,spotify:album:2dvmTkGLdYcm6jnrsdQZlj,https://i.scdn.co/image/ab67616d0000b273913e83f2c069080c25b54c9a
For You,single,AOMG,47,1,2020-12-16,spotify:album:6hiwkmlOoNm8F3UkAZJcEz,https://i.scdn.co/image/ab67616d0000b273a8c4052083fb4e80d1819445
Daisy 2.0 (feat. Hatsune Miku),single,Parlophone UK,51,1,2020-12-11,spotify:album:6JZYS7UElSfjyTgFgE1ApG,https://i.scdn.co/image/ab67616d0000b2735064363e1b38af783f93f1a7
Run Devil Run - The 2nd Album Repackage,album,SM Entertainment,46,15,2010-03-22,spotify:album:2b4JQKXl0gwf3bnAfhZwLA,https://i.scdn.co/image/ab67616d0000b273286903a9b4f8bce214f1dffa
Revival (Deluxe),album,Selena Gomez PS,60,14,2015-10-09,spotify:album:7lDBDk8OQarV5dBMu3qrdz,https://i.scdn.co/image/ab67616d0000b273e6f5ed9a9059f686965ba90a
Stravinsky: The Firebird (Ballet Suite),album,Deutsche Grammophon (DG),33,7,2009-01-01,spotify:album:2q1xMRl4AcA7rI8GfGnmvD,https://i.scdn.co/image/ab67616d0000b2733620c09ca7ca202e676b783b
SAILING,album,YG Entertainment,52,10,2019-09-25,spotify:album:7C0Ci0alKWwwXPIFYEdVcn,https://i.scdn.co/image/ab67616d0000b273d41cdd1f3e033a0ea1642112
Kid Krow,album,Republic Records,78,12,2020-03-20,spotify:album:2CMlkzFI2oDAy5MbyV7OV5,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43
The Journey so Far,album,LML Music,32,16,2011-08-09,spotify:album:3zr8JDmixklHY1sOURyfoK,https://i.scdn.co/image/ab67616d0000b273dda924a83894bc750e69845a
"Fijación Oral, Vol. 1",album,Epic,68,12,2005-06-03,spotify:album:3zHPYwiMJqa3hTBgk695Ae,https://i.scdn.co/image/ab67616d0000b273f342e70aacda9d78cfb6ce7a
Wow Thing,single,SM Entertainment,41,2,2018-09-28,spotify:album:3xEPyp7h78uULpDPuKvokH,https://i.scdn.co/image/ab67616d0000b27388cdde41f2552db78b94e957
Haydn: String Quartets,album,Channel Classics Records,5,12,2008-01-01,spotify:album:1rNGG2I3AKJy9FWqUiitkc,https://i.scdn.co/image/ab67616d0000b2737368d9506efe9c2d556d9e98
Breakdown!,album,649668 Records DK2,6,10,2009-12-05,spotify:album:7u7dNsbxjcxVoffJELqtCV,https://i.scdn.co/image/ab67616d0000b27334ceeb441ebadc373617e460
My Voice - The 1st Album,album,SM Entertainment,55,12,2017-02-28,spotify:album:6DlCl3hBP1Gwhn0tgitGfN,https://i.scdn.co/image/ab67616d0000b2738c7e7f435fdcc70772c5555e
bad guy,single,Citizen Queen/RCA Records,13,1,2019-12-13,spotify:album:1phloQZ7zGTlsfQVUBiTbK,https://i.scdn.co/image/ab67616d0000b273fec526f773b919f6ec2e1127
Hot Mess,album,Decaydance/Fueled By Ramen,52,11,2009-07-07,spotify:album:41TUivD915ztiKgyu99H9T,https://i.scdn.co/image/ab67616d0000b273c83d25c1b9d5f384c32d834a
The Chaos Chapter: FIGHT OR ESCAPE,album,Republic Records - TXT,65,11,2021-08-17,spotify:album:2CjIfWoFITACUOlWGB7os5,https://i.scdn.co/image/ab67616d0000b2735137378ed49327e5dec7406f
After Hours,album,Republic Records,84,14,2020-03-20,spotify:album:4yP0hdKOZPNshxUOjY0cZj,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36
Music From The Motion Picture Cadillac Records,compilation,Music World Music/Columbia,47,26,2008-11-28,spotify:album:4b2zuwf7CPesdiTg1kFDjU,https://i.scdn.co/image/ab67616d0000b2734e8e488284a2cf00a613c0a1
Thriller,album,Epic,61,9,1982-11-30,spotify:album:2ANVost0y2y52ema1E9xAZ,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97
Physical (feat. Hwa Sa),single,Warner Records,41,1,2020-01-28,spotify:album:6apIJi4hf7U6cBOFwIqq1b,https://i.scdn.co/image/ab67616d0000b27389fba37a3d30c462059917bd
Demi,album,Hollywood Records,67,13,2013-01-01,spotify:album:6Kssm2LosQ0WyLukFZkEG5,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b
bandaids,single,Island Records,63,5,2020-03-24,spotify:album:4LfFHT00C9ImLMUjHkqWjQ,https://i.scdn.co/image/ab67616d0000b2737941a79c3108cedb1667b68d
Voices Only 2009 College A Cappella (Disc 1),compilation,Voices Only A Cappella,5,18,2009-09-23,spotify:album:20PLlTE6r1hsQrmyhUW7oB,https://i.scdn.co/image/ab67616d0000b27375a9edcf7286612325a1f713
After LIKE,single,Starship Entertainment,74,2,2022-08-22,spotify:album:0nzRF7khA2UDSZa9T0B6Da,https://i.scdn.co/image/ab67616d0000b27387f53da5fb4ab1171766b2d5
Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),compilation,Walt Disney Records,70,46,2019-11-15,spotify:album:4M07HWIlZr7zoXoxDHR5mz,https://i.scdn.co/image/ab67616d0000b2736ff59d18c018a2845758deed
Frozen (Original Motion Picture Soundtrack / Deluxe Edition),compilation,Walt Disney Records,70,59,2013-01-01,spotify:album:7lZs5r4oQV2nutddffLrg0,https://i.scdn.co/image/ab67616d0000b2734b1899123e484c034e31164e
New Chapter #1: The Chance of Love - The 8th Album,album,SM Entertainment,35,11,2018-03-28,spotify:album:0ipyHYAE0cMf4aDJNIDIU1,https://i.scdn.co/image/ab67616d0000b273f2f5eb6302fa961ec097d466
Elephunk,album,A&M,8,15,2003,spotify:album:4wBDclsxFzGnR4kVAAMI7K,https://i.scdn.co/image/ab67616d0000b273e435b4dfdcf5e3c4a25663df
Vivaldi: Four Seasons,album,Decca (UMO),17,18,2008-01-01,spotify:album:4Uc1Cus3I9LjkI2XwtQnfc,https://i.scdn.co/image/ab67616d0000b273203bf132896e0a4be9638dda
UN DIA (ONE DAY) (Feat. Tainy),single,Universal Music Latino/ NEON16,61,1,2020-07-24,spotify:album:6aqSlutLYNpzSsK4dV5jTr,https://i.scdn.co/image/ab67616d0000b273312bd86cc2db22fde885ee73
Innuendo,album,Hollywood Records,46,12,1991-02-04,spotify:album:5yAM3CcaXF6DPRJW3oL6Ya,https://i.scdn.co/image/ab67616d0000b27350dcdcb73b5bbff6d3136131
4,album,Parkwood Entertainment/Columbia,69,14,2011-06-24,spotify:album:1gIC63gC3B7o7FfpPACZQJ,https://i.scdn.co/image/ab67616d0000b273ff5429125128b43572dbdccd
DEVIL - SUPER JUNIOR SPECIAL ALBUM,album,SM Entertainment,40,10,2015-07-16,spotify:album:4YdR3Qy3eZXsLGIXaEAw8o,https://i.scdn.co/image/ab67616d0000b273078e3c2e57ae77c82ab4b46c
Aerosmith,album,Columbia,67,8,1973-01-05,spotify:album:19lEZSnCCbVEkKchoPQWDZ,https://i.scdn.co/image/ab67616d0000b273b11078ee23dcd99e085ac33e
"HOSPITAL PLAYLIST Season2 (Original Television Soundtrack), Pt. 1",single,"Genie Music Corporation, Stone Music Entertainment",37,2,2021-06-18,spotify:album:2pJhtrlZZvxFi818EMvKAY,https://i.scdn.co/image/ab67616d0000b273cd99a47e4804c82e3812e901
A Night At The Opera,album,Hollywood Records,0,14,1975-11-21,spotify:album:3KCJzwKOdBxDu6TKaFPqM9,https://i.scdn.co/image/ab67616d0000b27395ca1a6d0a8ec540e876cdf2
Twicetagram,album,Republic Records - TWICE,57,13,2017-10-30,spotify:album:3hJXmK5gWN9P6jtZL0Lr2y,https://i.scdn.co/image/ab67616d0000b2736034eda385497f614778f457
CIRCUS,single,Sony Music Labels Inc.,59,1,2022-06-10,spotify:album:4IQHY28D4aHus9lGDlSdPp,https://i.scdn.co/image/ab67616d0000b273d784afd710070b5fe22b99bf
Rachmaninov: Preludes for Piano (Complete),album,Naxos,0,24,2007-05-29,spotify:album:1vlnwUAidj7bEmRhsq4zTv,https://i.scdn.co/image/ab67616d0000b2732d2154810a4e4472b4cc199e
容 : FACE,single,RBW Inc.,51,5,2022-03-16,spotify:album:6eSFX12WIqUtmGsD8UO3FT,https://i.scdn.co/image/ab67616d0000b273e95d9f505f2469cf74727805
ALONE,single,Starship Entertainment,40,7,2012-04-12,spotify:album:5PXVRXQIPAXH0j78MfeDrV,https://i.scdn.co/image/ab67616d0000b273d8a007b9e0ba32eee1651227
What Do I Call You - The 4th Mini Album,single,SM Entertainment,46,5,2020-12-15,spotify:album:70XJeDlFe1LmZo1lyFKyq3,https://i.scdn.co/image/ab67616d0000b27354d483dff87402bfe717f738
FANCY YOU,single,Imperial Distribution,0,6,2019-04-22,spotify:album:2qoWlACJtoG0L5owi7Tj0I,https://i.scdn.co/image/ab67616d0000b2739e87fd81ab0dfad228f8a004
Creep Live At (Le)Poisson Rouge,single,Carrie Manolakos,9,1,2012-09-09,spotify:album:3tzHjGnv1WpG78SzgRKFIi,https://i.scdn.co/image/ab67616d0000b273ba49075f7bba31bdadbdf012
V,single,The SoCal VoCals,0,3,2018,spotify:album:7wPsYBhUlqtAgPr2hbbmP3,https://i.scdn.co/image/ab67616d0000b273bab336e565eb71bf7860dfcc
Wonderland (From “American Song Contest”),single,Atlantic Records,51,1,2022-03-21,spotify:album:1KxiHSk6DOOL1C24ijw9m0,https://i.scdn.co/image/ab67616d0000b2733a13e33d4a6ef59d51603a6c
‘The ReVe Festival’ Day 1,single,SM Entertainment,43,6,2019-06-19,spotify:album:2nLEiP268mSFZHW5dajM4R,https://i.scdn.co/image/ab67616d0000b27370a04b3e66d6a4a38237dc7f
INSANE LOVE,single,Starship Entertainment,42,7,2016-06-21,spotify:album:4Yz1WY6PlJepdbnl4m72b8,https://i.scdn.co/image/ab67616d0000b2734be0f7bf49f6b31c3dfc42ae
lovely (with Khalid),single,Darkroom,73,1,2018-04-19,spotify:album:2sBB17RXTamvj7Ncps15AK,https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c
Deleted Scenes From The Cutting Room Floor,album,Grandmono Records,45,12,2010-01-29,spotify:album:1D8grnftAaivpmBkayUgMR,https://i.scdn.co/image/ab67616d0000b273ef54c10b95411c51b9ab873b
Feel Special,album,Republic Records - TWICE,60,7,2019-09-23,spotify:album:3NQBPabmRm3LzVcmtkTLfo,https://i.scdn.co/image/ab67616d0000b27349b81808fcdaeeb55bef59d1
bloom,album,Bad Boy / Interscope,60,13,2017-05-12,spotify:album:3yWRq9Dd2UO5xyqxTjLDmp,https://i.scdn.co/image/ab67616d0000b273748388a726648841ed81027e
RBB - The 5th Mini Album,single,SM Entertainment,49,6,2018-11-30,spotify:album:7rNIvLwIpB2mwOzk20iqIl,https://i.scdn.co/image/ab67616d0000b2732270d3bd1d13133edf0be836
High Stakes Old Maid,album,A Cappella Records,0,12,2016,spotify:album:6sg9WsK06H588Y5VOmwj37,https://i.scdn.co/image/ab67616d0000b273b6506a5b3e8f6bf816cbc118
I Am The Best,single,Capitol Records (CAP),52,1,2014-12-09,spotify:album:7zjLDZzHo2XgvYwpuNwEvK,https://i.scdn.co/image/ab67616d0000b2735c041fe9e3c9de436047d86b
LOVE & HATE,album,Starship Entertainment,31,10,2013-11-26,spotify:album:26FsnZOVOJDjKeWUbXuDVG,https://i.scdn.co/image/ab67616d0000b27365414519ff7d939ddfb53c21
BOCA 2020: Best of College A Cappella,compilation,Varsity Vocals,3,20,2020-01-08,spotify:album:3c4vODZeeDk38CVmjbUERt,https://i.scdn.co/image/ab67616d0000b2736c863f73a8ec70e519fbc808
CRAZY IN LOVE,album,Republic Records - ITZY,66,16,2021-09-24,spotify:album:4U7rGOkJgtxs27H9L93Xli,https://i.scdn.co/image/ab67616d0000b273a0df2d59f0ae9426cba3eb36
The Grand Garden EP Phase 1,album,Aslyn,1,7,2008-01-01,spotify:album:01leyRD2FHWrUvHC4qMN8y,https://i.scdn.co/image/ab67616d0000b27386a7d1e76303f80a4db38139
folklore,album,Taylor Swift,81,16,2020-07-24,spotify:album:2fenSS68JI1h4Fo296JfGr,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
Tchaikovsky: Swan Lake,album,Warner Classics,53,31,1976,spotify:album:7dVA06E7AP7P7VzPyNxQVO,https://i.scdn.co/image/ab67616d0000b2731d9c6602aa95abd8c5b146da
Call My Name,single,JYP Entertainment,49,6,2019-11-04,spotify:album:76B3bEVEuCnZTkwhOXdjmg,https://i.scdn.co/image/ab67616d0000b273e4d85babdbdecf2c21568ea0
The Pinkprint (Deluxe),album,Nicki Minaj/Cash Money,66,19,2014-12-15,spotify:album:5ooCuPIk58IwSo6DRr1JCu,https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458
Little Love - EP,single,EMI,43,4,2018-06-01,spotify:album:2PLM1yTphJeFZg01Xiaumc,https://i.scdn.co/image/ab67616d0000b2739f48d446654c7b8b9b7bc58b
Camila,album,Syco Music/Epic,70,11,2018-01-12,spotify:album:2vD3zSQr8hNlg0obNel4TE,https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4
Songs About Jane,album,Interscope Records*,65,12,2002-06-25,spotify:album:1Rv9WRKyYhFaGbuYDaQunN,https://i.scdn.co/image/ab67616d0000b27317b3850d758fff5a2301e537
מי זאת,single,ITModels under exclusive license to D-Music,45,1,2022-05-22,spotify:album:3vAQYVlLZrzs7lrjisl5VC,https://i.scdn.co/image/ab67616d0000b2731bccd0e65da477d7f815e229
Back In Black,album,Columbia,76,10,1980-07-25,spotify:album:6mUdeDZCsExyJLMdAfDuwh,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae
The Marshall Mathers LP2,album,Aftermath,63,16,2013-11-05,spotify:album:3vOgbDjgsZBAPwV2M3bNOj,https://i.scdn.co/image/ab67616d0000b27357195dfe8926f713b21d6cac
"HIStory - PAST, PRESENT AND FUTURE - BOOK I",album,Epic,68,30,1995-06-16,spotify:album:3OBhnTLrvkoEEETjFA3Qfk,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7
Perfect World,album,WM Japan,59,10,2021-07-28,spotify:album:17rk8h2IU4wwSFXw9j2uR6,https://i.scdn.co/image/ab67616d0000b273579e945923463492cb43a5ce
Chopin: Polonaises,album,Decca Music Group Ltd.,14,28,1996-01-01,spotify:album:19ofW4fqCAR2uQJKVWw6L6,https://i.scdn.co/image/ab67616d0000b2734a1bf73a2b9a6387a353a9ef
Under the Influence (Ultimate Edition),album,Atlantic Records,29,26,2013-05-07,spotify:album:2jeIoe6RbirPCprvXQnqqn,https://i.scdn.co/image/ab67616d0000b2735aee27e178932423c0b7b941
Burn,album,Loudr,0,10,2014-03-29,spotify:album:1fcocQi9SDelG4xiE3d7yQ,https://i.scdn.co/image/ab67616d0000b273480fc6e065aa8b15bd01485d
SEVENTEEN 4th Album 'Face the Sun',album,PLEDIS Entertainment,71,9,2022-05-27,spotify:album:4lfFgz2rD1irxf7dZhNJht,https://i.scdn.co/image/ab67616d0000b273decd839dd4fef3faf64c5fd5
DIMENSION : ANSWER,album,BELIFT LAB,68,11,2022-01-10,spotify:album:3nOj9hsnptBEDt9ie2lra5,https://i.scdn.co/image/ab67616d0000b2731c1ea5bfa5680ac877acdd55
Shake Your Money Maker,album,American Recordings Catalog P&D,63,10,1990-02-13,spotify:album:2NRRQLuW6j3EsoWpIl2MR3,https://i.scdn.co/image/ab67616d0000b273a4d2cb95d3ea17f773db23ee
Abbey Road (Remastered),album,EMI Catalogue,74,17,1969-09-26,spotify:album:0ETFjACtuP2ADo6LFhL6HN,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25
drivers license,single,Olivia Rodrigo PS,16,1,2021-01-08,spotify:album:66FPnVL9G4CMKy3wvaGTcr,https://i.scdn.co/image/ab67616d0000b2738ffc294c1c4362e8472d14cd
Tchaikovsky: Sacred Choral Music,album,Carus,0,14,2016-07-01,spotify:album:4udN7bCLaa8zCnaIvoxzOB,https://i.scdn.co/image/ab67616d0000b273e3e10be41297c622a0ec2e0d
The Red Summer - Summer Mini Album,single,SM Entertainment,54,5,2017-07-09,spotify:album:6OXg149IkmbgW7zfzbwgS2,https://i.scdn.co/image/ab67616d0000b2738164cd1a2e03b7ca2db9ff5e
The Bends,album,XL Recordings,0,12,1995-03-28,spotify:album:500FEaUzn8lN9zWFyZG5C2,https://i.scdn.co/image/ab67616d0000b27322ca59e5c2d806439d5f08a2
You Don't Know Me,single,Polydor Records,49,1,2016-12-09,spotify:album:3gdmWRWWJmkp5uMBXf755B,https://i.scdn.co/image/ab67616d0000b2731d883d3f10af481faa3c7e04
Unapologetic (Deluxe),album,Def Jam Recordings,63,17,2012-12-11,spotify:album:4eddbruVtOqw8khwxSH6H2,https://i.scdn.co/image/ab67616d0000b2730e6cedee56e37a9a65f2164d
SMARTPHONE,single,"Genie Music Corporation, Stone Music Entertainment",52,5,2022-08-03,spotify:album:0lbUf1aVf8xmveSuspuNW0,https://i.scdn.co/image/ab67616d0000b273d39be786935ba10b5875fa53
Tchaikovsky: The Nutcracker,album,Warner Classics,53,24,2010-10-11,spotify:album:54Awn36ryf55PkZyOR4iwQ,https://i.scdn.co/image/ab67616d0000b273f1972145094112a1268035f1
I Don't Need You,single,WM Korea,19,2,2020-06-07,spotify:album:6W4mS8VsOi2WAkkMuh9SJ9,https://i.scdn.co/image/ab67616d0000b273f007ee1c134806d3ec34c83e
Dance Monkey (Stripped Back) / Dance Monkey,single,Elektra (NEK),65,2,2019-10-17,spotify:album:0UywfDKYlyiu1b38DRrzYD,https://i.scdn.co/image/ab67616d0000b273c6f7af36ecdc3ed6e0a1f169
"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) [Skrillex Remix]",single,OWSLA,37,1,2016-03-22,spotify:album:7pPVcx3O9eZrPCgBmpW5HV,https://i.scdn.co/image/ab67616d0000b273c3724ff57308e247c99101dd
BOCA 2021: Best of College A Cappella,compilation,Varsity Vocals,7,18,2021-02-06,spotify:album:1eKkeTIlePsRpKkQre78tT,https://i.scdn.co/image/ab67616d0000b273a271cb19e4bbf852072f0271
Déjà Blue,album,The University of Rochester Midnight Ramblers,0,10,2015-04-11,spotify:album:1mZNLR8qY6GhhrnCmtEAv3,https://i.scdn.co/image/ab67616d0000b27356231fb2f9b79b8ef4e4dcdd
SIGNAL,single,Republic Records - TWICE,54,6,2017-05-15,spotify:album:28PwDunFAR71toOCTYRvkf,https://i.scdn.co/image/ab67616d0000b273d07e49e3e5a8e79903713354
Hotel del Luna (Original Television Soundtrack) Pt.3,single,FNC인베스트먼트,26,2,2019-07-21,spotify:album:34sSlou2VL7SJklr4JlD1e,https://i.scdn.co/image/ab67616d0000b2733e55466ef35eedd766b6faaf
Vivaldi: The Four Seasons.,album,Warner Classics,36,16,2007-10-01,spotify:album:4YpaKMCcb65yOoee75UUOh,https://i.scdn.co/image/ab67616d0000b273377b94c377eac47079799c28
24℃,single,YG Entertainment,45,5,2019-05-30,spotify:album:5u9CP1NknadV33hZepVEy5,https://i.scdn.co/image/ab67616d0000b2732e1db30cc6d74a08a5e14274
Til It Happens To You,single,Interscope,40,1,2015-09-18,spotify:album:00qjYaNSNpQCZHhCpAlH60,https://i.scdn.co/image/ab67616d0000b273969438a8091085c2472a0766
Allegri Miserere,album,Signum Records,31,13,2006-10-03,spotify:album:3fvFlaBBbAFO0QCrSTbfaU,https://i.scdn.co/image/ab67616d0000b273173d17db2abbefa4569b4dca
Low Key (feat. Tyga),single,Latium/Atlantic,36,1,2019-01-31,spotify:album:5Wba3IvT61Jz2kZDVKbrxH,https://i.scdn.co/image/ab67616d0000b2734f89844c76d620ff098ef5c6
Expectations,album,Warner Bros.,66,14,2018-06-22,spotify:album:4TOkZvtqNpg5UHyGxCn0mS,https://i.scdn.co/image/ab67616d0000b27361fe6d3a50c0beaa3cfe33e9
NCT #127 CHERRY BOMB– The 3rd Mini Album,album,SM Entertainment,54,7,2017-06-14,spotify:album:7H5FkCA6cTDBX3wtvIbN8s,https://i.scdn.co/image/ab67616d0000b2738d47b664117ca39e7b1acfc9
A Kick & A Wallop,album,A Cappella Records,0,13,2012-03-24,spotify:album:5wnXtRvlemaPLxZFTpWtix,https://i.scdn.co/image/ab67616d0000b273ee681b6eddc77fd366693a84
CRY FOR ME,single,Republic Records - TWICE,59,1,2020-12-18,spotify:album:2aRAPmBCEdo9pWimsI5l87,https://i.scdn.co/image/ab67616d0000b2738ae9084b7cfa8281932d9cb9
