artist_mbid,artist_mb_name,artist_sort_name,artist_disambiguation,artist_type,artist_area,artist_birthplace,artist_start_date,artist_end_date,artist_gender
d0a986ea-311e-48b4-b924-d151883d9515,Young God,Young God,"US hip hop producer, member of Blue Sky Black Death",Person,Oakland,,,,Male
d0b1d8ef-fe57-4c10-b467-41caf43646be,하니,Hani,,Person,South Korea,Gangnam District,1992-05-01,,Female
d0b364c9-23b5-4e93-87b6-140c8b94a284,Sandy Wilhelm,"Wilhelm, Sandy","French electro DJ/producer, key track “Promised Land”",Person,France,Haute-Garonne,1975-04-22,,Male
d0bb100a-c0d6-4ef7-bde2-cc5095a31d24,PJ Morton,"Morton, PJ",,Person,United States,New Orleans,1981-03-29,,Male
d0c7656d-8169-4f77-9dbe-b8f24e40105d,Kali Uchis,"Uchis, Kali",,Person,United States,Pereira,1994-07-17,,Female
d0c7a2c9-5837-4efc-a39c-8e625b1913cf,박지현,"Park, Ji-hyun",153/Joombas,Person,South Korea,,,,
d0dd3d20-8c81-4f85-937f-b59c10501e18,Kevin Dean,"Dean, Kevin",US engineer,Person,United States,,,,Male
d0f963e8-54e9-4f98-8980-746d3de6ebaa,이슬비,"Lee, Seul Bi",,Person,,,1991,,Female
d11648e9-7569-471a-be96-068523f136c2,Thirdstory,Thirdstory,,Group,New York,,2014,,
d11c4777-a57a-48a6-8926-988541a19e1e,Geoff Neal,"Neal, Geoff",,Person,,,,,Male
d11d612b-86a1-438a-b89a-2544cdce885e,Mr Roque,"Roque, Mr",,Person,United Kingdom,,1979,,Male
d1544a31-2b56-48e4-b92e-5ff857bab820,Paige IV,Paige IV,,Person,,,,,Female
d156ceb2-fd90-4e82-baea-829bbdf1c127,Jonny Buckland,"Buckland, Jonny",,Person,United Kingdom,Islington,1977-09-11,,Male
d15c7e47-85dc-44ba-9b8c-7138f40ed6f6,SUNYE,SUNYE,,Person,South Korea,Seoul,1989-07-11,,Female
d1634bb7-b51e-499a-a537-5f447af215ee,Tracques,Tracques,,Person,,,,,Male
d17ae112-f645-490c-9571-8b1565ae9da3,Sadaharu Yagi,"Yagi, Sadaharu",,Person,,,,,
d17db264-e208-4ab2-8cd0-1e98f4ee2655,Anoo Bhagavan,"Bhagavan, Anoo",Swedish songwriter & backing vocalist,Person,Sweden,,1975-06-10,,Male
d17ded61-a2c8-4460-b3d5-cba488e8af3b,남궁진,"Nam Goong, Jin",,Person,South Korea,,,,Male
d17eeb09-9cee-4965-9370-c082b37e780b,Andreas Hohmann,"Hohmann, Andreas",drummer,Person,Germany,,,,Male
d17f9a16-0bb7-49bd-8c23-5ce1dd4e5262,Calvin Simon,"Simon, Calvin",,Person,United States,Beckley,1942-05-22,2022-01-06,Male
d17ff4b6-4565-47ef-9b12-39c95c448f51,Dylan Newstadter,"Newstadter, Dylan",,Person,United States,,,,Male
d1800d06-bd6f-4cba-b189-5de1dd83a5f6,Calvin Turner,"Turner, Calvin","American bassist, songwriter, vocalist, arranger & producer; Harmony Harmoneers",Person,United States,,,,Male
d18aaf5c-1f36-4d70-aa46-9a7b906919b9,Estelle Brown,"Brown, Estelle",,Person,United States,,,,Female
d18d7704-2353-44b5-a3d0-227502234a86,ハマ・オカモト,"Okamoto, Hama",,Person,Japan,Tokyo,1991-03-12,,Male
d1947987-9614-49ae-bd36-8000e6b6f7d0,Parliament,Parliament,,Group,United States,Plainfield,1968,1980,
d1a0ef34-3d74-4da8-814c-eb5db1cb47c6,이면숙,"Lee, Myun-Sook",,Person,South Korea,,,,Female
d1a6f4f1-fbda-4898-80a2-9226d54bbd17,Tayla Parx,"Parx, Tayla",,Person,United States,Dallas,1993-09-16,,Female
d1aa8b28-b3a4-4606-8701-380e1e8edec1,Ryan Quigley,"Quigley, Ryan",,Person,,,,,
d1e40877-c5b7-482f-afa7-84815d6f24e2,Janene Bjerger,"Bjerger, Janene",,Person,,,,,
d1eb5e45-843d-448d-9e93-2bad8116e70d,Bob Crewe,"Crewe, Bob",,Person,United States,Newark,1930-11-12,2014-09-11,Male
d1f01df7-fcac-4c64-a530-0f49aacf98bb,Serban Ghenea,"Ghenea, Serban",,Person,Canada,București,1969-10-13,,Male
d1f6a1c1-4627-45ab-8d20-27d5888e147f,Neil Devor,Neil Devor,,Unknown,,,,,
d2074e4f-bbff-4086-b711-dff08e499c3f,김동성,"Kim, Dong-sung",,Person,South Korea,,1955,,Male
d2104914-bec9-49e4-83fb-8e860ea94fbf,E. Kidd Bogart,"Bogart, E. Kidd",,Person,United States,Los Angeles,1978-01-23,,Male
d217c5ff-d768-49e1-ae32-3b1c5a3f5087,강영현,"Kang, Young-hyun",DAY6,Person,South Korea,,1993-12-19,,Male
d21c9f1f-dd34-416d-bfe2-64b5d1aa4923,Christian Baker,"Baker, Christian",,Unknown,,,,,
d21e018a-85f3-40ec-bfc0-e752248f2b5e,Mike Williams,"Williams, Mike",engineer,Person,United States,,,,Male
d2258ed0-4cf5-4f3f-8199-095f9394ea0f,神山莉穂,"Kamiyama, Riho",,Person,Japan,,2003-08-20,,Female
d22a1312-6538-4efb-8c3a-bba2851a9824,Garry Sherman,"Sherman, Garry","mid-20th century composer, arranger & conductor",Person,United States,,1933-12-28,,Male
d22e2371-b891-42ae-a355-5e82d2d718e4,Christian Mochizuki,"Mochizuki, Christian",,Person,United States,,,,Male
d22e8777-8f52-43ac-9ab9-dd4e639d16da,Lyle Workman,"Workman, Lyle",,Person,United States,San Jose,1957-10-21,,Male
d24452cb-d374-4b95-93f2-94002996b3da,Tim Myers,"Myers, Tim",,Person,United States,California,1984-11-30,,Male
d24aaf1e-6f73-47f4-ba86-22a4c040c57a,Emma Holmgren,"Holmgren, Emma",,Person,,,,,
d24b9904-3b7e-49b4-849a-8c56a283d4f4,Common Saints,Common Saints,,Person,United Kingdom,,,,Male
d24e8d1e-7c81-44fe-b718-e6bed78b3239,Sophie Harris,"Harris, Sophie",cellist,Person,,,,,Female
d24fb461-dee8-41fc-bb15-2f13bb2644a6,Jessie J,Jessie J,English singer-songwriter,Person,United Kingdom,London,1988-03-27,,Female
d2582c77-6b0f-4b2f-802f-8f3cad1a5fec,Jimin,Jimin,BTS,Person,South Korea,Busan,1995-10-13,,Male
d2639d3f-046e-4ac7-ad5b-0c3a104ebcd7,Walter Parazaider,"Parazaider, Walter",,Person,United States,Chicago,1945-03-14,,Male
d271d98b-3530-432d-b145-508067818644,John Hill,"Hill, John","producer and songwriter, aka Johnny Rodeo",Person,United States,,,,Male
d271ec97-748d-4da1-b2fc-1ed72985a984,산들,Sandeul,,Person,South Korea,Busan,1992-03-20,,Male
d274b959-8e10-43b9-83dc-23e9e223a236,David Thomas,"Thomas, David",member of Take 6,Person,United States,,,,Male
d28391e0-6f5a-4e46-b32b-373f2ebd4663,Tomas Lindberg,"Lindberg, Tomas",Swedish bass player,Person,Sweden,,,,
d287862d-75ae-4202-a934-045f862a871b,Brian Willett,"Willett, Brian",,Unknown,,,,,
d288a227-30c0-4bed-95c3-8c9614646633,Jacob Kasher,"Kasher, Jacob","American songwriter, producer",Person,United States,Virginia Beach,,,Male
d2a76e1b-cecc-4500-b445-d55591821cd3,Mura Masa,Mura Masa,UK electronic/hip hop producer,Person,United Kingdom,Guernsey,1996-04-05,,Male
d2ba54c3-dba7-427c-9798-a89edeb0dba3,Ben Baptie,"Baptie, Ben",,Person,,,,,Male
d2baf3e1-f19a-41fa-99d9-384af95d91bf,KNY Factory,KNY Factory,,Person,Montréal,,,,Male
d2c0dde7-a41d-4f93-a22d-58983cc6831c,Henry Singer,"Singer, Henry",Big Band-era trombone player,Person,United States,,,,Male
d2c62f01-7d38-49db-91b6-524d0cd8a018,Chris Tompkins,"Tompkins, Chris",American songwriter based in Nashville,Person,United States,Muscle Shoals,,,Male
d2e13d65-dce1-469c-9995-303a0de7fd62,Tucker Bodine,"Bodine, Tucker",,Person,United States,,,,Male
d2e36e89-01bc-4f39-a1ce-2c42be065d17,백지헌,"Baek, Ji-heon",,Person,,,2003-04-17,,Female
d2f27332-85fe-4f61-9849-59be697e6a24,TMS,TMS,UK songwriting/production team,Group,London,,2003,,
d2faa4dd-f3fc-4aa9-aa9e-001826d6fdd2,윤미래,"Yoon, Mi Rae",Korean-American rapper & singer,Person,South Korea,Fort Hood,1981-05-31,,Female
d2fdb390-33cb-4425-841d-c47c4dca04cd,David Dahlquist,"Dahlquist, David","songwriter, producer, multi–instrumentalist",Person,Los Angeles,,,,Male
d306681b-db52-470d-bf8c-5ad35305709e,Rodney Holmes,"Holmes, Rodney",,Person,United States,,,,Male
d31632b9-66ca-428b-b70a-81c82bf2c19c,Jamie Talbot,"Talbot, Jamie",English jazz alto saxophonist,Person,United Kingdom,London,1960-04-23,,Male
d339efbb-77b9-4147-ba9e-59f2f24550b2,Kelly Clarkson,"Clarkson, Kelly",,Person,United States,Fort Worth,1982-04-24,,Female
d34b32a6-b138-47c2-a5cd-66c66e8c2c43,카에데,Kaede,tripleS,Person,South Korea,Toyama,2005-12-20,,Female
d34c1a4b-0cd5-46b9-96a6-fcd817eba299,Joey Fatone,"Fatone, Joey",,Person,United States,Brooklyn,1977-01-28,,Male
d351757f-1350-4bf0-bb28-0e2bd2efb348,Joe Meyer,"Meyer, Joe",French horn player,Person,France,,,,Male
d3517940-3428-41e5-8e38-f409cdfa7149,Rachel Furner,"Furner, Rachel",,Person,,,,,Female
d35fff9b-9581-4851-9fbc-511267e692f0,Shea Taylor,"Taylor, Shea",,Person,New York,,,,Male
d386d06d-1070-437d-9cc8-cb5534199c75,Daphne Chen,"Chen, Daphne",,Person,United States,Kaohsiung,,,Female
d39743a1-f43c-4da9-8bbb-7698c4c950df,Eric Troyer,"Troyer, Eric",,Person,United States,Elkhart,1949-04-10,,Male
d397ec2e-7ca7-46fa-8cdd-39b8e46342d6,Simon Huber,"Huber, Simon",,Person,United States,,,,Male
d3a24471-3bd5-43bb-add7-5d876e9186b7,Aslyn,Aslyn,,Person,United States,Chiefland,1980-09-21,,Female
d3d9a439-bcb0-4d8a-afe7-81428e512559,Nicky D'Silva,"D'Silva, Nicky",Production music composer,Person,London,Ealing,,,Male
d3e0e7ec-9cdd-4ba8-9715-707e47f07d3c,진현주,"Jin, Hyeonju",UNIS; cignature,Person,South Korea,Naju,2001-11-03,,Female
d3f1f3a1-91d6-4f61-ba38-bbc89b4b3332,Sven Pipien,"Pipien, Sven",,Person,United States,Hannover,1967-05-30,,Male
d3f252f3-63d0-4490-b651-1366d98fd64a,Jason Boesel,"Boesel, Jason",,Person,United States,,,,Male
d3f83561-cab4-4930-a5b1-18145c34ccff,Gilby Clarke,"Clarke, Gilby",,Person,United States,Cleveland,1962-08-17,,Male
d4225ed3-b55a-4e8a-a851-703222ccfe53,김희원,"Kim, Hee-won",,Person,South Korea,,,,
d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,"Cash, Johnny",country music legend,Person,United States,Kingsland,1932-02-26,2003-09-12,Male
d44ab93a-98c0-483f-ae58-8f9255f816d3,DaHeala,DaHeala,,Person,Canada,,1982-02-23,,Male
d46b24ac-0344-4d25-b3be-d0183366f7b2,김영현,"Kim, Young-hyun",David K. Younghyun,Person,South Korea,,,,Male
d46f4afe-20e7-49b8-aa8f-8609fc4b4716,Sam Lewis,Sam Lewis,arranger/lyricist,Person,,,,,Male
d46fe2f5-755b-4068-bd72-0014c698b9fb,Matt Katz-Bohen,"Katz-Bohen, Matt",,Person,,,,,Male
d47420aa-8e85-4cee-adb3-188978cd2ad3,小嶋陽菜,"Kojima, Haruna",,Person,Japan,Saitama,1988-04-19,,Female
d47decf5-ec7d-4e7f-b4e9-579aef198e5b,피클,PCKL,,Person,Seoul,,,,Female
d48b3d32-f26f-41a9-a103-418fb2d16589,250,250,producer,Person,South Korea,,,,Male
d48fe0e8-79da-4f24-ac84-bf0db3dd7b04,Steve Morgan,"Morgan, Steve",American vocalist,Person,,,1978-07-11,,Male
d49e4c39-9f7a-45f7-b307-5ce3515195b9,Brooke Tomlinson,"Tomlinson, Brooke",,Person,,,,,
d4a10775-aaf8-4d0d-89ea-ddb593150af7,LEO,LEO,VIXX,Person,South Korea,Seoul,1990-11-10,,Male
d4a81b13-6679-48d6-a0df-c90c801e6dbc,Steven Ray,"Ray, Steven",80s US R&B producer/performer,Person,United States,,,,Male
d4b8007c-6220-4f2b-a291-7565f6714377,アサ,Asa,,Person,Japan,Naha,2006-04-17,,Female
d4c94cd6-dd98-48c2-b1d0-6d4620c350d5,Nick Carter,"Carter, Nick",US pop singer & Backstreet Boy,Person,United States,Jamestown,1980-01-28,,Male
d4d1dd49-f72b-4127-90eb-0d6562500799,Platinum Library,Platinum Library,,Unknown,,,,,
d4d41b6b-694c-4104-93c8-f2fd5c2500d2,Johanna Sjunnesson,"Sjunnesson, Johanna",Sweidsh cellist,Person,Sweden,Östra Göinge Municipality,1974-09-09,,Female
d4d63513-4e75-49bb-b2d9-c3b2e850ec83,Matt Wolach,"Wolach, Matt",,Person,,,,,
d4e6c54d-df29-474f-84e2-5390551599b4,신혁,"Shin, Hyuk",Composer,Person,South Korea,Seoul,1985-06-05,,Male
d4e8e13c-fb1e-4be5-aeaf-fc4d30a17cf2,E-Tribe,E-Tribe,이트라이브,Group,South Korea,,,,
d4e910a0-e23d-48c2-9924-b124d7b96c3c,Mat Bartram,"Bartram, Mat",,Person,,,,,Male
d5141a70-6260-434e-923a-9e2aad6efd42,Binky Griptite,"Griptite, Binky",,Person,United States,,,,Male
d5142f3f-e531-445e-95a3-abaf22f47848,Nick Cooper,"Cooper, Nick",UK cellist,Person,United Kingdom,,,,Male
d51568df-8c63-4a21-8a05-e93834ae778f,Bruce Watson,"Watson, Bruce",,Person,Scotland,Timmins,1961-03-11,,Male
d5163b9c-500b-4f82-b828-580908b785a9,JI U,JiU,"MINX, DREAMCATCHER",Person,South Korea,Daejeon,1994-05-17,,Female
d51c75c7-205d-46e2-ad0d-2712fbc9910e,P.O,P.O,South Korean rapper,Person,South Korea,,1993-02-02,,Male
d5257289-2f71-40c1-938e-42dada8dbceb,畑山亜梨紗,"Hatayama, Arisa",,Person,Japan,,1991-02-11,,Female
d54311b8-35e0-47f4-83bb-a417f32a49d1,Charlie Andrew,"Andrew, Charlie",,Person,Kent,,,,Male
d55f006f-27bb-43a0-9b63-8f408449c008,Mike Jay,"Jay, Mike",LA singer of pop song “Heels”,Person,United States,Detroit,1992-06-05,,Male
d567451e-e266-4947-b04d-1c1a2ec7d845,The High Numbers,"High Numbers, The",,Group,United Kingdom,,1964-07,1964-10,
d56817be-cae7-47f1-b886-8d8e1ed3be31,Charles Hart,"Hart, Charles",British lyricist,Person,United Kingdom,Ealing,1961-06-03,,Male
d56d92ef-c60e-4aad-bb17-88e5a67334ab,Kyle Resnick,"Resnick, Kyle",,Person,,,,,Male
d570bb31-b9ca-45a4-a2d9-11b186d9c159,Wham!,Wham!,Andrew Ridgeley & George Michael,Group,United Kingdom,Bushey,1981,1986,
d570e140-68fc-40ee-9a7a-0fae7209f784,Dan Reynolds,"Reynolds, Dan","American singer/songwriter, producer",Person,United States,Las Vegas,1987-07-14,,Male
d574c9bd-46f6-440a-8d6a-8412a283eeb1,will.i.am,will.i.am,"American rapper and producer, part of Black Eyed Peas",Person,United States,Boyle Heights,1975-03-15,,Male
d57ca381-f6f9-44d0-bdd9-ae529212ca86,Brad Lauchert,"Lauchert, Brad",,Person,United States,,,,Male
d5826a82-d4e8-41f5-a158-4bd555b825e5,Fred Smith,"Smith, Fred",bassist,Person,United States,,1948-04-10,,Male
d5856ee6-7fdb-4ee2-985c-1ea414af715a,Jim McMillen,"McMillen, Jim",arranger & trombonist,Person,,,,,Male
d598652a-b64a-4e21-b607-bcec71698731,백예린,"Baek, Yerin",South Korean singer-songwriter,Person,South Korea,Daejeon,1997-06-26,,Female
d5b5089a-50f3-42dc-bef0-9a82cc1afdcc,Samuel Pounds,"Pounds, Samuel",,Person,,,,,
d5be5333-4171-427e-8e12-732087c6b78e,Black Eyed Peas,Black Eyed Peas,US pop/hip hop group,Group,United States,Los Angeles,1995,,
d5bf671c-79e3-4be4-bd2f-61871125d6b8,Jo Burt,"Burt, Jo",,Person,United Kingdom,,1953,,Male
d5c077e4-e5ad-421d-8981-f1df0c72a840,Aron Forbes,"Forbes, Aron",,Person,,,,,
d5c51c36-ac67-4727-91ed-ee9f0df81a2d,Gloria Gaynor,"Gaynor, Gloria",,Person,United States,Newark,1943-09-07,,Female
d5cfd7c7-6719-4169-b407-56f37034c5a5,Robert W. Parissi,"Parissi, Robert W.",,Person,United States,,,,Male
d5d48f4a-b67f-4acc-a9f5-699307e51c6c,Joely Koos,"Koos, Joely",cellist,Person,,,,,
d5dfc719-5592-4b56-a34d-ba9fa67d650e,Eddie Brackett,"Brackett, Eddie",,Person,United States,,,,Male
d5e08221-5965-46d1-bcb3-0d5934727b2d,Lubinn,Lubinn,TAK,Person,South Korea,South Korea,,,Male
d5ef8cc4-9e84-4577-9fb4-961d0f324868,Garrett Ray,"Ray, Garrett",,Person,United States,,,,Male
d5f3cc76-90f9-44e5-a236-6d5962a5bc84,Thomas Warren,"Warren, Thomas",,Person,,,,,
d6055067-c60d-4916-bd32-3a954fb1464e,David Margen,"Margen, David",,Person,United States,,,,Male
d60d20fa-854f-451c-9f5c-1439350975e5,Caroline Gerd Gustavsson,"Gustavsson, Caroline Gerd",composer,Person,Stockholm,Stockholm,,,Female
d60f16d1-9b3d-483e-a819-dccf8d0be4d3,Ann Morfee,"Morfee, Ann",violinist,Person,United Kingdom,,,,Female
d614b0ad-fe3a-4927-b413-48cb831a814b,Frou Frou,Frou Frou,,Group,United Kingdom,London,2001-12,2003,
d62c4555-f723-4b5d-935d-0bd2a16b26f2,김승수,"Kim, Seungsu",Sweetune,Person,South Korea,,1977,,Male
d6302903-1f62-420a-8d8b-c54941ac754e,Rapsody,Rapsody,"female rapper from North Carolina, USA",Person,United States,Wilson,1983-01-21,,Female
d639c6d8-889b-4d6f-885b-d5c6274e2fcf,Dave Lemke,"Lemke, Dave",,Person,,,,,Male
d63f6639-e5d5-4648-8ee9-36f7ef5f60a8,Beau Sorenson,"Sorenson, Beau",,Person,,,,,
d642aa48-79ef-4837-b8df-72ae8a4ecf52,Southside,Southside,"US rapper, producer",Person,United States,Atlanta,1989-02-02,,Male
d649902c-c8ed-4437-b939-486a934ab87e,B.T.,B.T.,engineer at Abbey Road in 60s,Person,United Kingdom,,,,
d651d80e-6137-4440-81da-fff5a27a79c4,Camille,Camille,alter ego of Prince,Person,,,,,
d6588f77-3af2-4538-b542-1717e65a6896,Avant,Avant,"Pontus Winnberg, one half of Bloodshy & Avant",Person,Sweden,,,,
d65f35ee-9461-46f7-adfd-771a329b7c1d,Matt Dunkley,"Dunkley, Matt",,Person,United Kingdom,,,,Male
d6608c30-921a-4475-a4a3-9bdd505841a7,Susan Dench,"Dench, Susan",violist,Person,United Kingdom,,,,Female
d6622717-12b3-491f-ab3b-2a93482ca30a,Joanna Maurer,"Maurer, Joanna",violinist,Person,Colorado,,,,Female
d663f95b-096e-419b-8b5d-f9e8b980ad2b,Crush,Crush,Korean R&B/hip hop singer,Person,South Korea,Seongdong District,1992-05-03,,Male
d665e1d4-e006-4e52-b994-06b6465fc945,Ed Gagliardi,"Gagliardi, Ed",bass player (Foreigner),Person,United States,Brooklyn,1952-02-13,2014-05-11,Male
d66ad998-f9a5-4a41-a16a-85f14370bf6d,안유진,"An, Yu-jin","IVE, IZ*ONE",Person,South Korea,Seowon-gu,2003-09-01,,Female
d66de5d7-e7e3-472b-884c-ebc20f3c3abf,tlinh,tlinh,,Person,Vietnam,Hanoi,2000-10-07,,Female
d6809191-37fe-4296-b3f7-8cf8de50c192,SAAY,SAAY,,Person,South Korea,Busan,1993-04-13,,Female
d68fda90-ab8d-4799-be56-317ba4ae700f,Luis Fonsi,"Fonsi, Luis",,Person,Puerto Rico,San Juan,1978-04-15,,Male
d6912bfa-680e-4917-bbf5-466bffb5ba58,BIGTONE,BIGTONE,Korean rapper,Person,South Korea,,,,Male
d694be14-ee6e-4a1b-966e-ff9db23cbb5c,Duncan Mackay,"Mackay, Duncan",UK keyboardist/synthesizerist,Person,Cape Town,Leeds,1950-07-02,,Male
d6982f2c-4cb1-4ec7-b341-12b1aa08c1c1,Christian Plata,"Plata, Christian",,Person,United States,,,,Male
d6c37074-0155-46a3-8af2-338a4f625afc,Nick Mason,"Mason, Nick",of Pink Floyd,Person,United Kingdom,Edgbaston,1944-01-27,,Male
d6c7983b-3a92-4418-a6f4-b3f8d7525d5c,설아,SeolA,,Person,South Korea,,1994-12-24,,Female
d6cf102f-6467-4ac5-a720-6efae45aa2fc,かねもと よしのり,Kanemoto Yoshinori,,Person,South Korea,Kobe,2000-05-15,,Male
d6cf56eb-4ad2-40e1-a14f-c9079988e2e6,高岡薫,"Takaoka, Kaoru",,Person,Japan,Ehime,2000-11-29,,Female
d6cfe957-65b7-4926-8dec-abe26dee3df7,Overload,Overload,"electro dance, tracks “Tron”, “The Right Way”",Person,France,,,,Male
d6d7b40b-763b-4341-8159-e9893049d859,Steve Sidwell,"Sidwell, Steve",English composer & wind instrumentalist,Person,United Kingdom,London,1961,,Male
d6dd089d-ae1a-44b8-943b-524c1c5ecb50,KANON,KANON,ATARASHII GAKKO!,Person,Japan,Gunma,2002-01-18,,Female
d6ea7b2a-3bdf-43d5-8acb-6dbc88ee76a2,Gustav Landell,"Landell, Gustav",,Unknown,,,,,
d6eacee7-1784-4309-993e-2403d0744529,Cheb Stewart,"Stewart, Cheb",,Person,,,,,
d6f3c7d7-3c95-4bf6-8647-0efeec36d704,Emile Haynie,"Haynie, Emile","hip hop producer, aka ""Emile""",Person,United States,Buffalo,1980-07-13,,Male
d6fc4548-8882-46d2-adde-1230aaf3ef4d,Toby Gad,"Gad, Toby","German songwriter, producer, pianist",Person,Los Angeles,München,1968-04-12,,Male
d707442e-b851-4508-98d0-5ccce519a8cc,木全翔也,"Kimata, Syoya",,Person,Japan,Aichi,2000-04-05,,Male
d70ad734-1a2a-4ade-a799-f2da032fa7d7,Ben Mink,"Mink, Ben",,Person,Canada,Detroit,1951-01-22,,Male
d70c2ae1-911a-4bea-8ef4-63564a150ff2,Dave Mason,"Mason, Dave",co-founder of Traffic,Person,United Kingdom,Worcester,1946-05-10,,Male
d70f46f1-78a7-40d6-9961-80e9d6d92c71,Ray Romulus,"Romulus, Ray",,Person,United States,,,,Male
d7186cdb-45ad-4a11-a632-7d8522f59f73,Morris Hayes,"Hayes, Morris",,Person,,,,,Male
d71c2b20-616a-4bb8-a848-e6edac412c3b,Colby O'Donis,"O'Donis, Colby",,Person,United States,Jackson Heights,1989-03-14,,Male
d71e2001-92f8-4980-ba9d-41df8c9fb923,入山杏奈,"Iriyama, Anna",,Person,Japan,Chiba,1995-12-03,,Female
d72b5d3e-dd96-435f-9bb7-9c670a92843c,DJ Demp,DJ Demp,,Person,,,,,Male
d735f972-f612-49e6-8815-f32994dad1af,Alex Carapetis,"Carapetis, Alex",,Person,Australia,Adelaide,1982,,Male
d73e7d14-fada-413b-8cb4-01f6c424958a,Asher Zaccardelli,"Zaccardelli, Asher",viola player,Person,,,,,Male
d74266b0-d0d8-4be6-8454-8168a6a03aa0,TIX,TIX,,Person,Norway,Bærum,1993-04-12,,Male
d759ffb4-b39f-4eae-9d25-38d15ffdd571,Larry Fratangelo,"Fratangelo, Larry",,Person,,,,,
d7686ac4-e73a-4ec8-a8a6-8f33c4af92a3,Elizaveta,Elizaveta,,Person,,,,,Female
d7693d44-2d1b-4197-830b-63b9a4e86fbf,Kia Dawn Fulton,"Fulton, Kia Dawn",,Person,,,,,
d76b40cc-3cff-483e-8ae8-f7551e85fa29,The Womack Sisters,The Womack Sisters,"Sam Cooke granddaughters, nieces of Bobby Womack",Group,London,,,,
d76d5343-6963-495f-90e5-a36dc6c6d711,Kirk Smothers,"Smothers, Kirk",,Person,,,,,
d7813e7e-25f9-41c4-a75f-4adbf53cecf6,Al Gorgoni,"Gorgoni, Al",,Person,United States,Philadelphia,1939-10-11,,Male
d7867de6-f803-43c4-81b0-ed2d2a9504db,Moonshine,Moonshine,producer duo,Group,Stockholm,,,,
d79648a8-2c3e-47a3-85b4-3efe48583142,小水七海,"Komizu, Nanami",,Person,Japan,,1995-07-13,,Female
d7d7aec3-df93-4681-af1f-9821b00e78b0,Steve Gorman,"Gorman, Steve",,Person,United States,Muskegon,1965-08-17,,Male
d7e7825f-cb30-4c56-a7c8-e0fae10f93f8,Rich Costey,"Costey, Rich",,Person,United States,Waterbury,,,Male
d7e98dcd-3b72-4ac0-a7e6-80ea7f16b2fd,David Mason,"Mason, David",trumpeter,Person,United Kingdom,London,1926-04-02,2011-04-29,Male
d7f6827c-f1f0-4804-acf4-0d627282cc57,Mahalini,Mahalini,,Person,Indonesia,Denpasar,2000-03-04,,Female
d7fd1193-54e8-4ae6-8e98-c5b7ab8cba9c,Carmit Bachar,"Bachar, Carmit",,Person,United States,Los Angeles,1974-09-04,,Female
d807ac66-8156-4710-8a34-6f6c4dc935a0,Kim Fleming,"Fleming, Kim",,Person,United States,,,,Female
d82f0c74-6ad5-4dc0-aa13-0ba1fcaa7631,강예서,"Kang, Ye-seo",,Person,South Korea,Incheon,2005-08-22,,Female
d836f212-eda2-4f73-8fe7-588fc8e45e0e,Steve Lunt,"Lunt, Steve","British musician, songwriter, music executive also credited as Stephen Broughton",Person,United States,Birmingham,,,Male
d83eb384-378f-47be-bf67-f42e0791728c,Henry Guevara,"Guevara, Henry",,Person,,,,,
d8433dee-d1a8-4b40-b27c-40bc53481167,Izzy Stradlin,"Stradlin, Izzy",,Person,United States,Lafayette,1962-04-08,,Male
d84cab68-9ac0-427c-ab3b-5dde03b5a1a4,Patrick Morrissey,"Morrissey, Patrick",songwriter & producer,Person,,,,,Male
d84e5667-3cbe-4556-b551-9d7e4be95d71,TAEYANG,TAEYANG,BIGBANG,Person,South Korea,Uijeongbu,1988-05-18,,Male
d85f0cd4-cc0e-4f89-ba32-dad6a5ed8c63,Cutfather,Cutfather,,Person,Denmark,,,,Male
d8806baa-f206-4a66-bccb-3d78c2abc505,Ryan Kelly,"Kelly, Ryan",engineer based in New York,Person,United States,,,,Male
d8812ba0-cd6e-4511-8e3b-171072eeb73f,Francis White,"White, Francis",legal name of songwriter/producer Eg White,Person,United Kingdom,,1966-11-22,,Male
d88ea45e-9bce-42bf-aed1-7836bbc5e57d,Michael Fatkin,"Fatkin, Michael",,Person,Australia,,,,Male
d890f92b-93a2-4005-8eca-997531b105ea,Tan Tan,Tan Tan,Japanese singer,Person,Japan,,,,Female
d89db3fc-922e-453b-84b4-b88c9c0bcbde,Ttabo,Ttabo,,Person,South Korea,Beijing,1995-06-08,,Female
d8a1c36b-e514-45a2-96cb-48c287b197f0,Phil Ehart,"Ehart, Phil",,Person,United States,Coffeyville,1951-02-04,,Male
d8a3d33e-edf1-4c62-b192-0f5aefdf3331,Fabian André,"André, Fabian",,Person,,La Crosse,1910-01-08,1960-03-30,Male
d8a669bd-a8e5-47f5-9e5a-d5c92f13368b,Jaden Jeong,"Jeong, Jaden",,Person,South Korea,,,,Male
d8ca5671-423e-4e03-8435-524ad5e9b432,Nikolay Mohr,"Mohr, Nikolay",,Person,,,,,
d8df03b6-4550-4b48-9cbf-d20895e3250b,Les Condon,"Condon, Les",,Person,United Kingdom,London,1930-02-23,2007-10-30,Male
d8df7087-06d5-4545-9024-831bb8558ad1,Jonathan Coulton,"Coulton, Jonathan",,Person,United States,Brooklyn,1970-12-01,,Male
d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,The Temptations,"Temptations, The",Motown soul vocal group,Group,United States,Detroit,1960,,
